11674;CSE-E5690;Seminar in Software and Service Engineering: Software Ecosystems and Infrastructures;Seminar in Software and Service Engineering: Software Ecosystems and Infrastructures;Seminar in Software and Service Engineering: Software Ecosystems and Infrastructures;25.02.2016 - 19.05.2016;I - II (Autumn), III - V (Spring);5
11645;T-110.6220;Tietoturvallisuuden erikoiskurssi L: Software Security;Special Course in Information Security P: Software Security;Specialkurs i datasäkerhet L: Software Security;11.04.2016 - 17.05.2016;I-II, III-IV, V;2-10
11634;T-61.6020;Special Course in Computer and Information Science II L: Convex Optimization for Big Data;Special Course in Computer and Information Science II P: Convex Optimization for Big Data;Special Course in Computer and Information Science II L: Convex Optimization for Big Data;11.04.2016 - 18.05.2016;III - IV (Spring);3-10
11631;T-79.7001;Postgraduate Course in Theoretical Computer Science L;Postgraduate Course in Theoretical Computer Science P;Postgraduate Course in Theoretical Computer Science L;11.04.2016 - 20.05.2016;I, II, III, IV, V;2-10
11508;Becs-114.4610;Special Course in Bayesian Modelling L;Special Course in Bayesian Modelling L;Special Course in Bayesian Modelling L;04.01.2016 - 09.04.2016;III - IV;1-8
11504;Becs-114.4613;Bayesilaisen mallintamisen erikoiskurssi 3 L;Special Course in Bayesian Modelling 3 P;Specialkurs i Bayesiansk modellering 3 L;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-8
11503;Becs-114.4612;Bayesilaisen mallintamisen erikoiskurssi 2 L;Special Course in Bayesian Modelling 2 P;Specialkurs i Bayesiansk modellering 2 L;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-8
11245;T-106.5330;ICT Innovation I&E Thesis P;ICT Innovation I&E Thesis P;ICT Innovation I&E Thesis P;21.09.2015 - 23.05.2016;According to agreement;6
11096;T-106.5241;Hajautetut tietokannat L;Distributed Databases P;Distribuerade databaser L;29.10.2015 - 17.12.2015;II;5
11036;T-111.5007;Multimedian projektityö;Multimedia Project;Multimedia projektarbete;21.01.2016 - 22.05.2016;III - IV;5
10995;T-61.9910;Special Course in Computer and Information Science with Varying Content P;Special Course in Computer and Information Science with Varying Content P;Special Course in Computer and Information Science with Varying Content L;28.09.2015 - 21.12.2015;I, II, III, IV, V;3-10
10936;T-61.5910;Research Project in Computer and Information Science L;Research Project in Computer and Information Science P;Research Project in Computer and Information Science L;14.09.2015 - 14.12.2015;I - II (Autumn);5-10
10921;CSE-E5001;Special Course in Software Systems and Technologies;Special Course in Software Systems and Technologies;Special Course in Software Systems and Technologies;05.09.2015 - 18.10.2015;Announced later.;1-10
10831;T-106.5840;Seminar on Embedded Systems L;Seminar on Embedded Systems P;Seminar on Embedded Systems L;28.10.2015 - 09.12.2015;According to agreement;3-10
10828;CSE-E5697;Special Course in Software and Service Engineering;Special Course in Software and Service Engineering;Special Course in Software and Service Engineering;07.09.2015 - 25.10.2015;(Arranged when needed);1-10
10733;T-79.7003;Research Course in Theoretical Computer Science L;Research Course in Theoretical Computer Science P;Research Course in Theoretical Computer Science L;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-10
10732;T-79.7002;Individual Studies L;Individual Studies P;Individual Studies L;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-10
10731;T-79.7001;Postgraduate Course in Theoretical Computer Science L;Postgraduate Course in Theoretical Computer Science P;Postgraduate Course in Theoretical Computer Science L;01.08.2015 - 31.07.2016;I, II, III, IV, V;2-10
10729;T-76.5631;Software processes P;Software processes P;Software processes P;01.08.2015 - 31.07.2016;According to agreement.;3-5
10728;T-61.9920;Special Course in Computer and Information Science with Varying Content L;Special Course in Computer and Information Science with Varying Content P;Special Course in Computer and Information Science with Varying Content L;01.08.2015 - 31.07.2016;I, II, III, IV, V;3-10
10727;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;I, II, III, IV, V;3-10
10726;T-61.6060;Special Course in Computer and Information Science VI P;Special Course in Computer and Information Science VI P;Special Course in Computer and Information Science VI P;01.08.2015 - 31.07.2016;III - IV (Spring);3-10
5913;ENG-A1008;Orientaatio kandidaattiopintoihin insinööritieteissä V;Orientation to Bachelor Studies in Engineering V;Introduktion till kandidatstudier i ingenjörsvetenskaper V;31.08.2015 - 15.10.2015;I-V (lukuvuosi 2016-2017);1-3
10725;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;I - II (Autumn);5-10
10724;T-128.5780;Individual Study in Software Business L;Individual Study in Software Business P;Individual Study in Software Business L;01.08.2015 - 31.07.2016;According to agreement.;2-16
10723;T-111.6596;Mediatekniikan yksilölliset opinnot L;Individual Studies in Media Technology L;Individuella studier i Medieteknik L;01.08.2015 - 31.07.2016;Sopimuksen mukaan.;1-10
10722;T-111.5701;Mediatekniikan erikoiskurssi L;Special Course in Media Technology L;Specialkurs i Medieteknik L;01.08.2015 - 31.07.2016;Sopimuksen mukaan.;2-8
10721;T-111.5501;Seminar on Media Technology P;Seminar on Media Technology P;Seminar on Media Technology P;01.08.2015 - 31.07.2016;Varies yearly;4-8
10720;T-111.5350;Multimedia Programming;Multimedia Programming;Multimedia Programming;01.08.2015 - 31.07.2016;(I – II) Course not offered in 2015-16.;4
10719;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;III - IV;5
10717;T-106.6540;Tietotekniikan opetustutkimuksen seminaari L;Seminar in computing education research P;Forskning i undervisning av datateknik: Seminarium L;01.08.2015 - 31.07.2016;Sopimuksen mukaan;3-10
10716;T-106.6400;Yksilölliset opinnot L;Individual Studies P;Individuella studier L;01.08.2015 - 31.07.2016;Sopimuksen mukaan;1-15
10715;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;According to agreement;3-10
10390;CSE-L7200;Ohjelmistotekniikan tutkimusseminaari;Research seminar in software technology;Forskningsseminar i programteknik;01.08.2015 - 31.07.2016;Sopimuksen mukaan.;3-10
10389;CSE-E5753;Technology Entrepreneurship Seminar;Technology Entrepreneurship Seminar;Technology Entrepreneurship Seminar;01.08.2015 - 31.07.2016;Organised if needed IV (Spring) (The course will not be organized, if the new course TU-E4010 High Growth Entrepreneurship with varying content 1 will be organized.);4
10386;BECS-L4072;Nonequilibrium Statistical Physics;Nonequilibrium Statistical Physics;Nonequilibrium Statistical Physics;01.08.2015 - 31.07.2016;II-III (Autumn & Spring), even years (next time autumn 2016);7
10383;Becs-114.5120;Individualized Studies in the Laboratories P;Individualized Studies in the Laboratories P;Individualized Studies in the Laboratories P;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-10
10382;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-8
10381;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-8
10380;Becs-114.4230;Yksilöllisiä laskennallisen tekniikan opintoja L;Individual Studies on Computational Engineering P;Individuell studieperiod i datorbaserad teknik L;01.08.2015 - 31.07.2016;I, II, III, IV, V;1-8
10379;Becs-114.4220;Laskennallisen tieteen tutkijaseminaari L;Research Seminar on Computational Science P;Forskningseminarium i datorbaserad vetenskap L;01.08.2015 - 31.07.2016;I - II, III - IV;3-6
10378;Becs-114.4202;Laskennallisen tekniikan erikoiskurssi II L;Special Course in Computational Engineering II P;Specialkurs i datorbaserad teknik II L;01.08.2015 - 31.07.2016;I, II, III, IV, V;3-6
10377;Becs-114.3250;Special Course in Computational Science P;Special Course in Computational Science P;Special Course in Computational Science P;01.08.2015 - 31.07.2016;III - IV;6
10376;Becs-114.3215;Laskennallisen tekniikan erikoistyö;Special Project in Computational Engineering;Specialproject i datorbaserad teknik;01.08.2015 - 31.07.2016;I, II, III, IV, V;3-8
10375;Becs-114.2240;Seminar on Computational Engineering;Seminar on Computational Engineering;Seminar on Computational Engineering;01.08.2015 - 31.07.2016;III - IV;3
10111;;;;;;
4367;Becs-114.1100;Computational Science;Computational Science;Computational Science;08.09.2015 - 03.12.2015;I - II;5
4379;Becs-114.4150;Complex Networks L;Complex Networks L;Complex Networks L;28.10.2015 - 03.12.2015;II (Autumn);5
4391;Becs-114.5312;Work Course on Bayesian Analysis;Work Course on Bayesian Analysis;Work Course on Bayesian Analysis;28.02.2016 - 22.05.2016;IV, V;2
4405;Becs-114.7151;Nonlinear Dynamics and Chaos P;Nonlinear Dynamics and Chaos P;Nonlinear Dynamics and Chaos P;14.09.2015 - 12.10.2015;I (Autumn);3-5
4352;BECS-E4101;Mathematical Modelling of Social Dynamics;Mathematical Modelling of Social Dynamics;Mathematical Modelling of Social Dynamics;28.10.2015 - 01.12.2015;II (odd years, next time in autumn 2015);5
4353;BECS-E4200;Hands-on Network Analysis;Hands-on Network Analysis;Hands-on Network Analysis;26.02.2016 - 29.04.2016;IV-V (Spring);5
4354;BECS-E4300;Special Course in Complex Systems;Special Course in Complex Systems;Special Course in Complex Systems;01.08.2015 - 31.07.2016;I, II, III, IV, V (Autumn & Spring);5
4590;CSE-A1110;Ohjelmointi 1;Programming 1;Programmering 1;09.09.2015 - 11.12.2015;I - II;5
4592;;;b>Teaching Period;b>Credits;01.06.2015 - 24.08.2015;I - II;5
4593;CSE-A1111;Ohjelmoinnin peruskurssi Y1;Basic Course in Programming Y1;Grundkurs i programmering Y1;07.09.2015 - 25.11.2015;I - II;5
4595;CSE-A1121;Ohjelmoinnin peruskurssi Y2;Basic Course in Programming Y2;Grundkurs i programmering Y2;08.01.2016 - 20.05.2016;III - V;5
4597;CSE-A1130;Tietotekniikka sovelluksissa;Applications of Computing;Datateknikens tillämpningar;11.01.2016 - 22.04.2016;III - V;5
4599;CSE-A1140;Tietorakenteet ja algoritmit;Data Structures and Algorithms;Datastrukturer och algoritmer;10.09.2015 - 02.12.2015;I - II;5
4601;CSE-A1141;Tietorakenteet ja algoritmit Y;Data Structures and Algorithms Y;Datastrukturer och algoritmer Y;08.09.2015 - 02.12.2015;I - II;5
4603;CSE-A1200;Tietokannat;Databases;Databaser;02.02.2016 - 17.05.2016;III - V;5
4605;CSE-C2120;Ohjelmointistudio 2: projekti;Programming Studio 2: Project;Programmeringsstudio 2: projekt;07.01.2016 - 31.05.2016;III - V;5
4607;CSE-C2400;Tietokoneverkot;Computer Networks;Datornät;05.01.2016 - 29.03.2016;III-IV;5
4609;CSE-C2610;Ohjelmistoprojekti 1;Software Project 1;Programvaruprojekt 1;09.09.2015 - 18.12.2015;I-II;5
4611;CSE-C2620;Ohjelmistoprojekti 2;Software Project 2;Programvaruprojekt 2;01.02.2016 - 26.04.2016;III-V;5-8
4613;CSE-C3200;Operating Systems;Operating Systems;Operating Systems;09.09.2015 - 12.10.2015;I;5
4615;CSE-C3210;Web Software Development;Web Software Development;Web Software Development;27.10.2015 - 10.02.2016;II - III (course extends over the Christmas break);5
4617;CSE-C3400;Information Security;Information Security;Information Security;08.09.2015 - 29.10.2015;I;5
4619;CSE-C3600;Software Design and Modelling;Software Design and Modelling;Software Design and Modelling;10.09.2015 - 14.12.2015;I-II (Autumn);5
4623;CSE-C3610;Software Engineering;Software Engineering;Software Engineering;04.01.2016 - 20.05.2016;I-II, III-IV (Autumn & Spring);5
4622;CSE-C3610;Software Engineering;Software Engineering;Software Engineering;07.09.2015 - 04.12.2015;I-II, III-IV (Autumn & Spring);5
4625;CSE-C3800;Käyttöliittymät ja käytettävyys;User Interfaces and Usability;Användargränssnitt och användbarhet;07.09.2015 - 22.12.2015;I-II;5
4627;CSE-E4430;Methods and Tools for Network Systems;Methods and Tools for Network Systems;Methods and Tools for Network Systems;07.09.2015 - 10.12.2015;I-II (Fall);5
4628;CSE-E4600;Software Project Management;Software Project Management;Software Project Management;04.03.2016 - 03.06.2016;IV-V (Spring);5
4629;CSE-E4605;Requirements Engineering;Requirements Engineering;Requirements Engineering;25.01.2016 - 12.04.2016;III – V (Spring);5
4630;CSE-E4650;Enterprise Systems Architecture;Enterprise Systems Architecture;Enterprise Systems Architecture;10.09.2015 - 15.10.2015;I (Autumn);5
4631;CSE-E4655;IT Governance;IT Governance;IT Governance;29.10.2015 - 03.12.2015;II (Autumn);5
4632;CSE-E4660;ICT Enabled Service Business and Innovation;ICT Enabled Service Business and Innovation;ICT Enabled Service Business and Innovation;06.10.2015 - 03.12.2015;I-II (lectures begin most likely on fifth week of period I; check course web pages for confirmation);5
4633;CSE-E4670;Introduction to Industrial Internet;Introduction to Industrial Internet;Introduction to Industrial Internet;25.02.2016 - 31.03.2016;IV (Spring);5
4634;CSE-E4675;Systems of Systems;Systems of Systems;Systems of Systems;14.04.2016 - 19.05.2016;V;5
4637;CSE-E4751;Introduction to IT Business and Venturing;Introduction to IT Business and Venturing;Introduction to IT Business and Venturing;15.09.2015 - 29.11.2015;I-II (Autumn);2
4638;CSE-E4755;Management of a Technology Venture;Management of a Technology Venture;Management of a Technology Venture;07.10.2015 - 02.12.2015;I-II (Autumn). Lectures start in the middle of period I (after the course CSE-E4751 lectures).;6
4639;CSE-E5000;Seminar on Software Systems, Technologies and Security;Seminar on Software Systems, Technologies and Security;Seminar on Software Systems, Technologies and Security;07.09.2015 - 11.12.2015;I-II, III-V;5
4640;CSE-E5000;Seminar on Software Systems, Technologies and Security;Seminar on Software Systems, Technologies and Security;Seminar on Software Systems, Technologies and Security;11.01.2016 - 12.05.2016;I-II, III-V;5
4641;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;Announced later.;1-10
4642;CSE-E5002;Special Assignment in Software Systems, Technologies and Security;Special Assignment in Software Systems, Technologies and Security;Special Assignment in Software Systems, Technologies and Security;01.08.2015 - 31.07.2016;According to agreement. Check course homepage.;1-10
4644;CSE-E5280;Learning Technologies;Learning Technologies;Learning Technologies;11.09.2015 - 15.12.2015;I - II (Autumn);5
4646;CSE-E5430;Scalable Cloud Computing;Scalable Cloud Computing;Scalable Cloud Computing;07.09.2015 - 07.12.2015;I-II;5
4648;CSE-E5440;Energy-efficient Mobile Computing;Energy-efficient Mobile Computing;Energy-efficient Mobile Computing;12.04.2016 - 17.05.2016;V;5
4650;CSE-E5480;Mobile Systems Security;Mobile Systems Security;Mobile Systems Security;12.01.2016 - 31.03.2016;III-IV;5
4651;CSE-E5490;Network Services Business Models;Network Services Business Models;Network Services Business Models;05.01.2016 - 29.03.2016;III-IV;5
4652;CSE-E5600;Software Project 3;Software Project 3;Software Project 3;09.09.2015 - 26.04.2016;I-V (Autumn & Spring);5-8
4653;CSE-E5650;Seminar on Enterprise Information Systems;Seminar on Enterprise Information Systems;Seminar on Enterprise Information Systems;25.02.2016 - 19.05.2016;(Arranged according to agreement);3-10
4654;CSE-E5655;Special Assignment on Enterprise Information Systems;Special Assignment on Enterprise Information Systems;Special Assignment on Enterprise Information Systems;01.08.2015 - 31.07.2016;(To be agreed with the teacher-in-charge.);3-10
4655;CSE-E5670;Seminar on Industrial Internet;Seminar on Industrial Internet;Seminar on Industrial Internet;10.09.2015 - 03.12.2015;I-II (Autumn);5
4656;CSE-E5675;Industrial Internet Project;Industrial Internet Project;Industrial Internet Project;01.08.2015 - 31.07.2016;I-V;5-10
4657;CSE-E5680;Seminar on Law and Technology;Seminar on Law and Technology;Seminar on Law and Technology;16.03.2016 - 03.05.2016;V (Spring);3
4659;CSE-E5690;Seminar in Software and Service Engineering: Teollinen Internet ja UX;Seminar in Software and Service Engineering: Teollinen Internet ja UX;Seminar in Software and Service Engineering: Teollinen Internet ja UX;23.02.2016 - 17.05.2016;I - II (Autumn), III - V (Spring);5
4658;CSE-E5690;Seminar in Software and Service Engineering;Seminar in Software and Service Engineering;Seminar in Software and Service Engineering;08.09.2015 - 01.12.2015;I - II (Autumn), III - V (Spring);5
4660;CSE-E5695;Portfolio in Software and Service Engineering;Portfolio in Software and Service Engineering;Portfolio in Software and Service Engineering;02.09.2015 - 28.05.2016;I, III, V (separate iterations in each).;1-5
4661;;;b>Teaching Period;b>Credits;01.08.2015 - 31.07.2016;(Arranged when needed);1-10
4662;CSE-E5699;Individual Studies in Software and Service Engineering;Individual Studies in Software and Service Engineering;Individual Studies in Software and Service Engineering;01.08.2015 - 31.07.2016;(Arranged when needed);1-10
4665;CSE-E5754;Growth and Internationalization of Technology SMEs;Growth and Internationalization of Technology SMEs;Growth and Internationalization of Technology SMEs;14.04.2016 - 02.06.2016;V (Spring);4
4666;CSE-E5800;User-Centered Methods for Product and Service Design;User-Centered Methods for Product and Service Design;User-Centered Methods for Product and Service Design;10.09.2015 - 18.12.2015;I – II (Autumn);5
4667;CSE-E5810;Usability Evaluation;Usability Evaluation;Usability Evaluation;08.03.2016 - 31.05.2016;IV – V (Spring);5
4668;CSE-E5820;User Interface Construction;User Interface Construction;User Interface Construction;01.08.2015 - 31.07.2016;II (The course will not be organized during academic year 2015-2016, but can be replaced with ELEC-E7850 or ME-E4200);5
4669;CSE-E5888;Design Project;Design Project;Design Project;11.01.2016 - 01.06.2016;III - V;10
5187;ELEC-E5630;Acoustics and Audio Technology Seminar L V;Acoustics and Audio Technology Seminar L V;Acoustics and Audio Technology Seminar L V;22.02.2016 - 16.05.2016;IV-V (Spring 2016);5
5908;;;b>Teaching Period;b>Credits;07.01.2015 - 21.12.2112;I-V (lv 2014 - 2015);2
6064;ICS-A1120;Ohjelmointi 2;Programming 2;Programmering 2;22.02.2016 - 20.05.2016;IV - V;5
6066;ICS-C2000;Tietojenkäsittelyteoria;Theoretical Computer Science;Teoretisk datalogi;07.01.2016 - 01.04.2016;III - IV  ;5
6068;ICS-C3000;Datasta tietoon;From Data to Knowledge;Från data till information;26.10.2015 - 04.12.2015;II - III, luennot periodilla II ja itsenäinen harjoitustyö periodilla III;5
6070;ICS-E4000;Artificial Intelligence;Artificial Intelligence;Artificial Intelligence;07.01.2016 - 31.03.2016;III - IV (Spring), first time in Spring 2015;5
6072;ICS-E4010;Introduction to Analytics and Data Science;Introduction to Analytics and Data Science;Introduction to Analytics and Data Science;07.09.2015 - 12.10.2015;I (Autumn);2
6074;ICS-E4020;Programming Parallel Computers;Programming Parallel Computers;Programming Parallel Computers;11.04.2016 - 20.05.2016;V (Spring), first time in Spring 2015;5
6076;ICS-E4030;Kernel Methods in Machine Learning;Kernel Methods in Machine Learning;Kernel Methods in Machine Learning;09.09.2015 - 04.12.2015;I-II (Autumn), first time in Autumn 2014;5
6078;ICS-E5010;Computer-Aided Verification and Synthesis;Computer-Aided Verification and Synthesis;Computer-Aided Verification and Synthesis;05.01.2016 - 31.03.2016;III - IV (Spring), first time in Spring 2015;5
6080;ICS-E5020;Distributed Algorithms;Distributed Algorithms;Distributed Algorithms;08.09.2015 - 03.12.2015;I - II (Autumn), first time in Autumn 2014;5
9921;ICS-E5030;Advanced Combinatorics in Computer Science;Advanced Combinatorics in Computer Science;Advanced Combinatorics in Computer Science;01.08.2015 - 31.07.2016;I-II;5
6082;ICS-E5040;Modern Database Systems;Modern Database Systems;Modern Database Systems;08.01.2016 - 01.04.2016;III-IV;5
6083;ICS-E5050;Advanced Course in Boolean Satisfiability;Advanced Course in Boolean Satisfiability;Advanced Course in Boolean Satisfiability;08.01.2016 - 01.04.2016;III-IV;5
7391;ME-C2110;Ohjelmointistudio 1: mediaohjelmointi;Programming Studio 1: Media Programming;Programmeringsstudio 1: mediaprogrammering;09.09.2015 - 13.12.2015;I-II;5
7393;ME-C2200;Viestintä 1;Communication 1;Kommunikation 1;11.09.2015 - 04.12.2015;I – II;5
7395;ME-C2210;Viestintä 2;Communication 2;Kommunikation 2;07.01.2016 - 19.05.2016;III - V;5
7399;ME-C2300;Verkkojulkaisemisen perusteet;Verkkojulkaisemisen perusteet;Verkkojulkaisemisen perusteet;05.01.2016 - 17.05.2016;I - II, III - V;5
7398;ME-C2300;Verkkojulkaisemisen perusteet;Basics of web publishing;Grunderna i publicering på nätet;08.09.2015 - 01.12.2015;I - II, III - V;5
7400;ME-C2400;Vuorovaikutustekniikan studio;Interaction technology studio course;Studio i interaktionsteknik;08.09.2015 - 08.12.2015;I-II;5
7402;ME-C2600;Ihminen havaitsijana;Human Perception;Mänsklig perception;13.01.2016 - 30.03.2016;III-IV;5
7404;ME-C3100;Computer Graphics;Computer Graphics;Computer Graphics;07.09.2015 - 16.12.2015;I-II;5
7405;ME-E2420;Room Acoustics;Room Acoustics;Room Acoustics;13.01.2016 - 30.03.2016;III – IV (Spring 2016);5
7406;ME-E2430;Acoustical Measurements;Acoustical Measurements;Acoustical Measurements;26.10.2015 - 02.12.2015;II (Autumn 2015);5
7407;ME-E3300;Aesthetics;Aesthetics;Aesthetics;13.01.2016 - 18.05.2016;III – V;3
7409;ME-E4100;Advanced Computer Graphics;Advanced Computer Graphics;Advanced Computer Graphics;20.01.2016 - 30.05.2016;III-V;5
7411;ME-E4200;Experimental User Interfaces;Experimental User Interfaces;Experimental User Interfaces;07.01.2016 - 28.04.2016;III-IV;5
7412;ME-E4300;Semantic Web;Semantic Web;Semantic Web;13.01.2016 - 07.04.2016;III – V;5
7413;ME-E4360;Design of WWW services;Design of WWW Services;Design of WWW Services;07.09.2015 - 02.12.2015;I – II;5
7414;ME-E4400;Information Retrieval;Information Retrieval;Information Retrieval;12.01.2016 - 10.05.2016;III – IV;5
7415;ME-E4500;Explorative Information Visualization;Explorative Information Visualization;Explorative Information Visualization;10.09.2015 - 03.12.2015;I – II;5
8731;;;b>Teaching Period;b>Credits;01.06.2015 - 31.08.2015;I-II (Syksy 2015), III-V (Kevät 2016);10
8732;SCI3026.kand;Kandidaatintyö ja seminaari (Informaatioverkostot);Bachelor's Thesis and Seminar (Information Networks);Kandidatarbete och seminarium (Informationsnätverk);12.01.2016 - 04.05.2016;I-II (syksy 2016), III-V (kevät 2017);10
8736;;;b>Teaching Period;b>Credits;01.06.2015 - 31.08.2015;I - II, III - IV;10
8738;SCI3027.kand;Kandidaatintyö ja seminaari (Tietotekniikka);Kandidaatintyö ja seminaari (Tietotekniikka);Kandidaatintyö ja seminaari (Tietotekniikka);05.01.2016 - 11.05.2016;I - II, III - IV;10
8737;SCI3027.kand;Kandidaatintyö ja seminaari (Tietotekniikka);Bachelor's Thesis and Seminar (Computer Science and Engineering);Kandidatarbete och seminarium (Datateknik);08.09.2015 - 09.12.2015;I - II, III - IV;10
8825;T-61.3025;Principles of Pattern Recognition;Principles of Pattern Recognition;Principles of Pattern Recognition;07.01.2016 - 12.02.2016;III;5
8828;T-61.3050;Machine Learning: Basic Principles;Machine Learning: Basic Principles;Machine Learning: Basic Principles;07.09.2015 - 04.12.2015;I-II (Autumn);5
8830;T-61.5010;Information Visualization P;Information Visualization P;Information Visualization L;22.02.2016 - 01.04.2016;IV;5
8832;T-61.5020;Statistical Natural Language Processing P;Statistical Natural Language Processing P;Statistical Natural Language Processing L;13.01.2016 - 31.03.2016;III - IV (Spring);5
8834;T-61.5050;High-Throughput Bioinformatics P;High-Throughput Bioinformatics P;High-Throughput Bioinformatics L;26.10.2015 - 04.12.2015;II (Autumn);5-7
8836;T-61.5060;Algorithmic Methods of Data Mining P;Algorithmic Methods of Data Mining P;Algorithmic Methods of Data Mining L;07.09.2015 - 03.12.2015;I - II (Autumn);5
8838;T-61.5070;Computer Vision P;Computer Vision P;Computer Vision L;04.01.2016 - 01.04.2016;III - IV (Spring);5
8841;T-61.5100;Digital Image Processing P;Digital Image Processing P;Digital Image Processing P;10.09.2015 - 03.12.2015;I - II (Autumn);5
8843;T-61.5110;Modeling Biological Networks P;Modeling Biological Networks P;Modeling Biological Networks L;05.01.2016 - 12.02.2016;III (Spring);5-7
8845;T-61.5120;Computational Genomics P;Computational Genomics P;Computational Genomics P;11.09.2015 - 16.10.2015;I (Autumn);4-7
8847;T-61.5130;Machine Learning and Neural Networks P;Machine Learning and Neural Networks P;Machine Learning and Neural Networks L;26.10.2015 - 18.12.2015;II (Autumn);5
8849;T-61.5140;Machine Learning: Advanced Probabilistic Methods P;Machine Learning: Advanced Probabilistic Methods P;Machine Learning: Advanced Probabilistic Methods L;08.01.2016 - 01.04.2016;III - IV (Spring);5
8850;T-61.5900;Informaatiotekniikan erikoistyö;Computer and Information Science, Special Assignment;Specialarbete i informationsteknik;01.08.2015 - 31.07.2016;I, II, III, IV, V;5-10
8853;T-61.6010;Special Course in Computer and Information Science I P;Special Course in Computer and Information Science I P;Special Course in Computer and Information Science I L;;I - II (Autumn);3-10
8857;T-61.6030;Special Course in Computer and Information Science III P;Special Course in Computer and Information Science III P;Special Course in Computer and Information Science III L;05.01.2016 - 29.03.2016;III - IV (Spring);3-10
8859;T-61.6040;Special Course in Computer and Information Science IV P;Special Course in Computer and Information Science IV P;Special Course in Computer and Information Science IV L;10.09.2015 - 03.12.2015;I - II (Autumn);3-10
8861;T-61.6050;Special Course in Computer and Information Science V P;Special Course in Computer and Information Science V P;Special Course in Computer and Information Science V L;09.09.2015 - 02.12.2015;I - II (Autumn);3-10
8864;T-61.6070;Special Course in Bioinformatics I P;Special Course in Bioinformatics I P;Special Course in Bioinformatics I L;29.10.2015 - 11.02.2016;II - III (Autumn - Spring);3-10
8866;T-61.6080;Special Course in Bioinformatics II P;Special Course in Bioinformatics II P;Special Course in Bioinformatics II L;22.02.2016 - 16.05.2016;IV - V (Spring);3-10
8869;T-61.6900;Individual Studies P;Individual Studies P;Individuella studier L;07.09.2015 - 16.05.2016;I, II, III, IV, V;1-10
8877;T-75.5300;Web Services P;Web Services P;Web Services P;16.09.2015 - 09.12.2015;I - II;4
10029;T-75.5600;Special Assignment in WWW and Knowledge Technology P;Special Assignment in WWW and Knowledge Technology P;Special Assignment in WWW and Knowledge Technology P;01.08.2015 - 31.07.2016;I – V (Selected individually);2-8
8880;T-76.5050;Methods for Software Engineering and Business Research P;Methods for Software Engineering and Business Research P;Methods for Software Engineering and Business Research L;07.09.2015 - 23.11.2015;I-II (Autumn);3-5
8883;T-76.5150;Software Architectures P;Software Architectures P;Software Architectures P;13.01.2016 - 08.05.2016;III-V (Spring);5
8886;T-76.5613;Software Testing and Quality Assurance P;Software Testing and Quality Assurance P;Software Testing and Quality Assurance P;30.10.2015 - 12.02.2016;II-III;5
8893;T-76.5655;Ohjelmistotuotannon tutkimusseminaari L;Research Seminar on Software Engineering P;Forskning seminarium i programvaruproduktion L;15.09.2015 - 27.01.2016;Järjestetään tarpeen mukaan.;3-8
8899;T-79.4101;Discrete Models and Search;Discrete Models and Search;Discrete Models and Search;05.01.2016 - 31.03.2016;III - IV (Spring);5
8901;T-79.4202;Principles of Algorithmic Techniques;Principles of Algorithmic Techniques;Principles of Algorithmic Techniques;08.09.2015 - 03.12.2015;I - II (Autumn);5
8903;T-79.4302;Parallel and Distributed Systems;Parallel and Distributed Systems;Parallel and Distributed Systems;09.09.2015 - 02.12.2015;I - II (Autumn);5
8905;T-79.4502;Cryptography and Data Security;Cryptography and Data Security;Cryptography and Data Security;07.09.2015 - 03.12.2015;I - II (Autumn);5
10030;T-79.5001;Student Project in Theoretical Computer Science;Student Project in Theoretical Computer Science;Student Project in Theoretical Computer Science;01.08.2015 - 31.07.2016;I, II, III, IV, V;5
8908;T-79.5103;Computational Complexity Theory P;Computational Complexity Theory P;Computational Complexity Theory L;04.01.2016 - 30.03.2016;III - IV (Spring);5
8911;T-79.5105;Answer Set Programming P;Answer Set Programming P;Answer Set Programming L;11.09.2015 - 11.12.2015;I - II (Autumn);5
8914;T-79.5207;Advanced Course in Algorithms P;Advanced Course in Algorithms P;Advanced Course in Algorithms P;05.01.2016 - 31.03.2016;III - IV (Spring);5
8916;T-79.5501;Cryptology P;Cryptology P;Cryptology L;07.01.2016 - 08.04.2016;III - IV (Spring);5
8921;T-86.2010;Tietojärjestelmien hankinta ja hankejohtaminen;IS Procurement and Portfolio management;Anskaffande av och portföljhantering för datasystem;23.02.2016 - 29.03.2016;IV;4-6
8747;T-106.4200;Johdatus kääntäjätekniikkaan;Introduction to Compiling;Introduktion till kompilatorer;08.09.2015 - 02.12.2015;I - II;5
